,text,labels
8436,تعلن وزارة الصحة عن وفاة مقيم مصاب بمرض كورونا كوفيد يبلغ من العمر ستين عاما ليبلغ عدد الوفيات من هذا المرض بالسلطنة اثنتا عشرة وفاة وتتقدم وزارة الصحة الى ذوي الفقيد بخالص العزاء والمواساة سايلة الله سبحانه ان يلهم اهله وذويه الصبر والسلوان,0
8437,الشعب كله صايع بره طول اليوم وبليل يروح يشوف نتايج الكورونا فاكرها انتخابات,0
8438,قال الشيخ عبيد الجابري والخلاصة ان التدين الحق يقوم على اصلين وهما تجريد الاخلاص لله وتجريد المتابعة لرسوله فالعمل ان فقد الاخلاص لله كان شركا او رياء وان فقد المتابعة لرسوله كان بدعة ومتى اجتمع في العمل الاخلاص والمتابعة كان هو عمل اهل السنة شرح اصول السنة,0
8439,اللهم اعتق رقابنا ووالدينا ووالد والدينا وجميع المسلمين من النار,0
8440,اخر فضيحة,0
8441,ولا عزاء للكلاب,0
8442,يا شباب روقو شوي هيدا كل ما نسبو او نبهدلو بينبسط وبزغرط كمان عندو اصحاب ومتابعين اه,0
8443,وليشهد الله اننا كنا اطيب من ان نوذي او نجرح او نخيب ظن لكننا لم نجد من يستحقوننا,0
8444,زين فهمتي و تراجعتي اذكر بالثانوي معنا وحده قصيميه قالت لها استاذه الانقلش انك متخلفه عن الاختبار امس و بكره باختبرك زعلت وطلعت من الفصل ونزلت للاداره تشتكي والمديره تفهمها قصد الاستاذه و الاداريات يحاولن يشرحون لها المهم بالنهايه قامت تصيح طبعا مدرسه اهليه معطينها وجهه,0
8445,كورونا غير الاحداث وقلب الموازين سكران يقول صحيح الدنيا دواره وماتموت العرب الا متوافيه سالوه ليش قال من اول كانوا المطاوعة يبلغوا علينا الشرطة لا شافونا سكارا قالوا له والان كيف قال الان نحنا نبلغ عليهم اذا شفناهم يصلوا جماعة هه,0
8446,اللهم اسالك الشفاء لكل روح عجزت عن النوم بسبب المرض ربي ارح ثم هون ثم اشفي كل نفس لايعلم وجعها الا انت انك على كل شي قدير اللهم ان طال بنا الداء ودعوتك طلبا للشفاء فلا ترد لي دعاء اللهم اشفنا وبث في جسدنا عافيه لايتبعها اذى والم نسالكم الدعاء لجميع المرضي خاصة مرضي كورونا,0
8447,مالي ارى الناس في رعب يورقهم من الكورونا كان الموت قد وصل يا خايفا من لقاء الموت مرتعدا هل يمنع الخوف امر الله ان نزل الموت كاسا وحتما سوف نشربه لا شك انا سنرحل مثل من رحل فلا تموتوا بداء الخوف وابتسمو لا ينتهي العمر حتى نبلغ الاجل راقت لي,0
8448,وزير الصحة يعلن الشروع في معالجة المصابين بفيروس كورونا بدواء كلوروكين ريح في دارك الجزاير,0
8449,الوقاية خير من العلاج ومع حالة القلق التى سببها فيروس كورونا موخرا في كافة دول العالم فمن الضرورى اتباع طرق الوقاية من فيروس كورونا حيث يوصي الخبراء بالقيام بنفس الاشياء التي قد تفعلها لتجنب الاصابة بالانفلونزا للوقاية من كورونا كورونا فعاليات وقاية,0
8450,جبران باسيل وزير خارجية لبنان,0
8451,الصحة البحرينية خروج حالة من الحجر الصحي الاحترازي بعد اتمامهم يوما واجراء جميع الفحوص المختبرية للتاكد من خلوهم من فيروس كورونا الحالات التي غادرت الحجر الصحي مواطنا و مواطنة واندونيسيتان عدد الذين خرجوا من الحجر شخصا بعد خروج شخصا في وقت سابق البحرين,0
8452,كل البشرية حاسدتنا على نعمة الامن و الامان و ربطة الخبز ام الخمسطعش ليرة,0
8453,مقطع مسرب لفريق عمل ترامب يتكلمون عن كورونا فيروس بانه خدعة وبان اللقاح موجود وانهم ملقحون ضده فلا داعي للبس الكمامات عندما لا يكون البث ويخبر احدهم ان الوفيات مزورة,0
8454,لا تنسوا الدعاء لجميع مرضى المسلمين و مرضى كوفيد اسال الله العظيم رب العرش العظيم ان يشفيهم شفاء لا يغادر سقما,0
8455,يا اخي قلنالك نقول نفوسك على سوريا بتوفر بنزين طالع نازل على الطريق وبتوفر تليفونات وفاكسات الله يباركل,0
8456,نعم نعم نيزك صوت المجتمع,0
8457,كل شي في راس البدو كان الله في عونهم,0
8458,الله لا يرحمك بس هيك,0
8459,مبقاش فارقه معاياه ترجع حياتنا الطبيعية امتى قد ان ربنا ميوجعش قلبي على حد من حبايبنا فاللهم بلغنا نهاية ازمة الكورونا لا فاقدين ولا مفقودين يارب,0
8460,السنة مفهوم بس الشيعة ليش,0
8461,النصر يحتاج مدافع من افريقيا وخاصه من المغرب العربي لاعبيه يمتازون بالقوه والمهاره,0
8462,في الوقت حالي خذوا راحتكم اضحكوا وانبسطوا واستهزواء اعتبروا كلامنا مجرد اشاعات اذا انتم تعرفوا اهل السنة والجماعة وتعرفون تاريخهم كيف يتعاملون مع الشيعة والله الايام تكون شهادة بيننا,0
8463,كورونا في الوطن العربي لبنان يسجل ثالث وفاة بفيروس كورونا الجزاير تعلن تسجيل اول حالة وفاة بفيروس كورونا فلسطين تعلن تسجيل اصابة جديدة بفيروس كورونا ليرتفع اجمالي عدد المصابين الى ارتفاع عدد اصابات كورونا في الكويت الى,0
8464,ليه بتحب تجيب البهدلة لحالك,0
8465,كشف اطباء المان ان المسحات التي توخذ من الفم او الانف او البلعوم لا تثبت دايما الاصابة بفيروس كورونا واوصوا بتحليل عينات اخرى من البراز او افرازات الجهاز التنفسي العميقة العربية,0
8466,نعم وبقوة تطبيق اختصر على الجميع كل شي و بدقه عالية ويستحق الدعم انا ادعم تطبيق ابشر,0
